ID,Prob1
1873, 0.26
1874, 0.26
1875, 0.47
1876, 0.26
1877, 0.47
1878, 0.47
1879, 0.26
1880, 0.26
1881, 0.34
1882, 0.26
1883, 0.47
1884, 0.47
1885, 0.26
1886, 0.26
1887, 0.47
1888, 0.47
1889, 0.26
1890, 0.26
1891, 0.26
1892, 0.26
1893, 0.47
1894, 0.47
1895, 0.47
1896, 0.26
1897, 0.47
1898, 0.32
1899, 0.47
1900, 0.26
1901, 0.47
1902, 0.47
1903, 0.26
1904, 0.26
1905, 0.47
1906, 0.36
1907, 0.26
1908, 0.26
1909, 0.26
1910, 0.47
1911, 0.26
1912, 0.26
1913, 0.26
1914, 0.26
1915, 0.32
1916, 0.47
1917, 0.30
1918, 0.26
1919, 0.26
1920, 0.47
1921, 0.26
1922, 0.26
1923, 0.26
1924, 0.47
1925, 0.26
1926, 0.26
1927, 0.47
1928, 0.47
1929, 0.26
1930, 0.26
1931, 0.38
1932, 0.26
1933, 0.26
1934, 0.26
1935, 0.47
1936, 0.26
1937, 0.26
1938, 0.26
1939, 0.32
1940, 0.26
1941, 0.32
1942, 0.26
1943, 0.26
1944, 0.26
1945, 0.26
1946, 0.26
1947, 0.36
1948, 0.47
1949, 0.26
1950, 0.26
1951, 0.26
1952, 0.26
1953, 0.47
1954, 0.26
1955, 0.26
1956, 0.26
1957, 0.26
1958, 0.26
1959, 0.27
1960, 0.26
1961, 0.26
1962, 0.30
1963, 0.26
1964, 0.26
1965, 0.47
1966, 0.47
1967, 0.47
1968, 0.26
1969, 0.26
1970, 0.26
1971, 0.26
1972, 0.26
1973, 0.26
1974, 0.26
1975, 0.47
1976, 0.47
1977, 0.26
1978, 0.47
1979, 0.26
1980, 0.26
1981, 0.26
1982, 0.26
1983, 0.47
1984, 0.47
1985, 0.32
1986, 0.47
1987, 0.26
1988, 0.47
1989, 0.26
1990, 0.47
1991, 0.26
1992, 0.47
1993, 0.47
1994, 0.26
1995, 0.47
1996, 0.26
1997, 0.26
1998, 0.47
1999, 0.26
2000, 0.26
2001, 0.47
2002, 0.47
2003, 0.47
2004, 0.26
2005, 0.26
2006, 0.26
2007, 0.47
2008, 0.26
2009, 0.26
2010, 0.47
2011, 0.26
2012, 0.24
2013, 0.30
2014, 0.26
2015, 0.47
2016, 0.32
2017, 0.47
2018, 0.26
2019, 0.47
2020, 0.26
2021, 0.26
2022, 0.26
2023, 0.26
2024, 0.47
2025, 0.26
2026, 0.26
2027, 0.47
2028, 0.26
2029, 0.31
2030, 0.47
2031, 0.47
2032, 0.26
2033, 0.47
2034, 0.32
2035, 0.26
2036, 0.26
2037, 0.47
2038, 0.47
2039, 0.47
2040, 0.26
2041, 0.26
2042, 0.47
2043, 0.26
2044, 0.26
2045, 0.26
2046, 0.26
2047, 0.26
2048, 0.38
2049, 0.36
2050, 0.26
2051, 0.26
2052, 0.47
2053, 0.26
2054, 0.26
2055, 0.26
2056, 0.26
2057, 0.47
2058, 0.26
2059, 0.47
2060, 0.26
2061, 0.26
2062, 0.26
2063, 0.47
2064, 0.26
2065, 0.26
2066, 0.47
2067, 0.26
2068, 0.26
2069, 0.26
2070, 0.32
2071, 0.47
2072, 0.47
2073, 0.32
2074, 0.26
2075, 0.47
2076, 0.26
2077, 0.47
2078, 0.47
2079, 0.26
2080, 0.47
2081, 0.26
2082, 0.32
2083, 0.47
2084, 0.47
2085, 0.47
2086, 0.26
2087, 0.47
2088, 0.47
2089, 0.32
2090, 0.44
2091, 0.47
2092, 0.47
2093, 0.26
2094, 0.47
2095, 0.47
2096, 0.47
2097, 0.47
2098, 0.47
2099, 0.26
2100, 0.26
2101, 0.47
2102, 0.47
2103, 0.26
2104, 0.26
2105, 0.26
2106, 0.26
2107, 0.47
2108, 0.26
2109, 0.47
2110, 0.47
2111, 0.26
2112, 0.26
2113, 0.47
2114, 0.47
2115, 0.47
2116, 0.26
2117, 0.47
2118, 0.47
2119, 0.26
2120, 0.26
2121, 0.26
2122, 0.30
2123, 0.26
2124, 0.26
2125, 0.47
2126, 0.47
2127, 0.26
2128, 0.26
2129, 0.26
2130, 0.47
2131, 0.26
2132, 0.32
2133, 0.26
2134, 0.26
2135, 0.26
2136, 0.26
2137, 0.47
2138, 0.47
2139, 0.26
2140, 0.47
2141, 0.47
2142, 0.26
2143, 0.26
2144, 0.26
2145, 0.26
2146, 0.47
2147, 0.47
2148, 0.26
2149, 0.26
2150, 0.47
2151, 0.47
2152, 0.46
2153, 0.32
2154, 0.26
2155, 0.26
2156, 0.26
2157, 0.47
2158, 0.26
2159, 0.32
2160, 0.47
2161, 0.26
2162, 0.26
2163, 0.47
2164, 0.47
2165, 0.47
2166, 0.47
2167, 0.47
2168, 0.26
2169, 0.26
2170, 0.26
2171, 0.26
2172, 0.26
2173, 0.47
2174, 0.26
2175, 0.47
2176, 0.26
2177, 0.26
2178, 0.26
2179, 0.26
2180, 0.26
2181, 0.32
2182, 0.32
2183, 0.26
2184, 0.32
2185, 0.26
2186, 0.26
2187, 0.47
2188, 0.47
2189, 0.26
2190, 0.26
2191, 0.47
2192, 0.26
2193, 0.26
2194, 0.26
2195, 0.47
2196, 0.26
2197, 0.47
2198, 0.26
2199, 0.47
2200, 0.47
2201, 0.26
2202, 0.47
2203, 0.32
2204, 0.47
2205, 0.26
2206, 0.47
2207, 0.26
2208, 0.26
2209, 0.26
2210, 0.26
2211, 0.26
2212, 0.47
2213, 0.26
2214, 0.26
2215, 0.47
2216, 0.47
2217, 0.26
2218, 0.26
2219, 0.26
2220, 0.26
2221, 0.26
2222, 0.26
2223, 0.26
2224, 0.47
2225, 0.47
2226, 0.26
2227, 0.26
2228, 0.26
2229, 0.47
2230, 0.26
2231, 0.26
2232, 0.26
2233, 0.26
2234, 0.26
2235, 0.31
2236, 0.47
2237, 0.47
2238, 0.47
2239, 0.26
2240, 0.26
2241, 0.47
2242, 0.26
2243, 0.47
2244, 0.26
2245, 0.26
2246, 0.47
2247, 0.26
2248, 0.26
2249, 0.26
2250, 0.26
2251, 0.47
2252, 0.26
2253, 0.26
2254, 0.26
2255, 0.47
2256, 0.47
2257, 0.26
2258, 0.47
2259, 0.47
2260, 0.26
2261, 0.47
2262, 0.26
2263, 0.47
2264, 0.47
2265, 0.26
2266, 0.26
2267, 0.47
2268, 0.32
2269, 0.26
2270, 0.47
2271, 0.26
2272, 0.26
2273, 0.26
2274, 0.26
2275, 0.47
2276, 0.26
2277, 0.47
2278, 0.26
2279, 0.26
2280, 0.26
2281, 0.47
2282, 0.47
2283, 0.26
2284, 0.47
2285, 0.26
2286, 0.47
2287, 0.47
2288, 0.26
2289, 0.26
2290, 0.47
2291, 0.47
2292, 0.32
2293, 0.26
2294, 0.26
2295, 0.26
2296, 0.26
2297, 0.26
2298, 0.47
2299, 0.47
2300, 0.26
2301, 0.26
2302, 0.26
2303, 0.47
2304, 0.26
2305, 0.47
2306, 0.26
2307, 0.26
2308, 0.26
2309, 0.26
2310, 0.26
2311, 0.26
2312, 0.47
2313, 0.26
2314, 0.26
2315, 0.47
2316, 0.26
2317, 0.26
2318, 0.26
2319, 0.26
2320, 0.26
2321, 0.47
2322, 0.47
2323, 0.47
2324, 0.32
2325, 0.41
2326, 0.32
2327, 0.47
2328, 0.47
2329, 0.47
2330, 0.26
2331, 0.26
2332, 0.26
2333, 0.26
2334, 0.47
2335, 0.26
2336, 0.47
2337, 0.26
2338, 0.26
2339, 0.47
2340, 0.26
2341, 0.26
2342, 0.26
2343, 0.47
2344, 0.26
2345, 0.26
2346, 0.26
2347, 0.47
2348, 0.47
2349, 0.26
2350, 0.26
2351, 0.26
2352, 0.47
2353, 0.26
2354, 0.26
2355, 0.26
2356, 0.26
2357, 0.47
2358, 0.47
2359, 0.26
2360, 0.47
2361, 0.26
2362, 0.26
2363, 0.26
2364, 0.26
2365, 0.26
2366, 0.47
2367, 0.26
2368, 0.26
2369, 0.26
2370, 0.47
2371, 0.26
2372, 0.26
2373, 0.26
2374, 0.26
2375, 0.26
2376, 0.28
2377, 0.47
2378, 0.47
2379, 0.47
2380, 0.26
2381, 0.26
2382, 0.26
2383, 0.26
2384, 0.47
2385, 0.32
2386, 0.26
2387, 0.47
2388, 0.47
2389, 0.26
2390, 0.26
2391, 0.26
2392, 0.26
2393, 0.26
2394, 0.47
2395, 0.47
2396, 0.47
2397, 0.27
2398, 0.47
2399, 0.26
2400, 0.26
2401, 0.26
2402, 0.47
2403, 0.26
2404, 0.26
2405, 0.26
2406, 0.47
2407, 0.47
2408, 0.47
2409, 0.26
2410, 0.23
2411, 0.26
2412, 0.26
2413, 0.26
2414, 0.26
2415, 0.26
2416, 0.47
2417, 0.26
2418, 0.47
2419, 0.47
2420, 0.26
2421, 0.26
2422, 0.26
2423, 0.26
2424, 0.26
2425, 0.47
2426, 0.47
2427, 0.47
2428, 0.26
2429, 0.47
2430, 0.47
2431, 0.47
2432, 0.47
2433, 0.26
2434, 0.47
2435, 0.26
2436, 0.47
2437, 0.26
2438, 0.32
2439, 0.26
2440, 0.26
2441, 0.47
2442, 0.23
2443, 0.47
2444, 0.26
2445, 0.47
2446, 0.32
2447, 0.26
2448, 0.47
2449, 0.47
2450, 0.47
2451, 0.26
2452, 0.47
2453, 0.26
2454, 0.47
2455, 0.47
2456, 0.32
2457, 0.26
2458, 0.47
2459, 0.47
2460, 0.47
2461, 0.26
2462, 0.26
2463, 0.26
2464, 0.26
2465, 0.47
2466, 0.31
2467, 0.26
2468, 0.47
2469, 0.26
2470, 0.47
2471, 0.26
2472, 0.47
2473, 0.47
2474, 0.35
2475, 0.26
2476, 0.47
2477, 0.26
2478, 0.47
2479, 0.47
2480, 0.26
2481, 0.26
2482, 0.26
2483, 0.47
2484, 0.47
2485, 0.26
2486, 0.47
2487, 0.26
2488, 0.26
2489, 0.26
2490, 0.47
2491, 0.26
2492, 0.26
2493, 0.26
2494, 0.47
2495, 0.37
2496, 0.26
2497, 0.26
2498, 0.47
2499, 0.47
2500, 0.46
2501, 0.26
2502, 0.26
2503, 0.26
2504, 0.26
2505, 0.36
2506, 0.26
2507, 0.34
2508, 0.47
2509, 0.47
2510, 0.47
2511, 0.26
2512, 0.47
2513, 0.26
2514, 0.26
2515, 0.26
2516, 0.26
2517, 0.26
2518, 0.26
2519, 0.47
2520, 0.26
2521, 0.47
2522, 0.32
2523, 0.47
2524, 0.26
2525, 0.26
2526, 0.47
2527, 0.47
2528, 0.47
2529, 0.47
2530, 0.26
2531, 0.47
2532, 0.47
2533, 0.26
2534, 0.47
2535, 0.26
2536, 0.47
2537, 0.26
2538, 0.26
2539, 0.26
2540, 0.47
2541, 0.32
2542, 0.32
2543, 0.47
2544, 0.47
2545, 0.47
2546, 0.26
2547, 0.26
2548, 0.32
2549, 0.26
2550, 0.26
2551, 0.26
2552, 0.47
2553, 0.26
2554, 0.26
2555, 0.26
2556, 0.26
2557, 0.47
2558, 0.26
2559, 0.26
2560, 0.26
2561, 0.26
2562, 0.26
2563, 0.26
2564, 0.26
2565, 0.47
2566, 0.26
2567, 0.26
2568, 0.26
2569, 0.47
2570, 0.26
2571, 0.47
2572, 0.26
2573, 0.26
2574, 0.26
2575, 0.26
2576, 0.26
2577, 0.47
2578, 0.26
2579, 0.47
2580, 0.26
2581, 0.47
2582, 0.26
2583, 0.26
2584, 0.26
2585, 0.26
2586, 0.47
2587, 0.47
2588, 0.47
2589, 0.32
2590, 0.26
2591, 0.47
2592, 0.26
2593, 0.47
2594, 0.46
2595, 0.26
2596, 0.26
2597, 0.26
2598, 0.26
2599, 0.26
2600, 0.26
2601, 0.26
2602, 0.26
2603, 0.47
2604, 0.26
2605, 0.47
2606, 0.47
2607, 0.47
2608, 0.26
2609, 0.47
2610, 0.26
2611, 0.26
2612, 0.26
2613, 0.26
2614, 0.26
2615, 0.47
2616, 0.47
2617, 0.26
2618, 0.26
2619, 0.26
2620, 0.47
2621, 0.47
2622, 0.47
2623, 0.47
2624, 0.47
2625, 0.26
2626, 0.47
2627, 0.26
2628, 0.26
2629, 0.26
2630, 0.26
2631, 0.28
2632, 0.26
2633, 0.47
2634, 0.47
2635, 0.47
2636, 0.26
2637, 0.26
2638, 0.47
2639, 0.26
2640, 0.47
2641, 0.47
2642, 0.47
2643, 0.26
2644, 0.47
2645, 0.32
2646, 0.26
2647, 0.32
2648, 0.26
2649, 0.47
2650, 0.47
2651, 0.47
2652, 0.45
2653, 0.47
2654, 0.26
2655, 0.47
2656, 0.47
2657, 0.26
2658, 0.47
2659, 0.26
2660, 0.47
2661, 0.26
2662, 0.47
2663, 0.26
2664, 0.47
2665, 0.26
2666, 0.23
2667, 0.26
2668, 0.26
2669, 0.45
2670, 0.47
2671, 0.32
2672, 0.26
2673, 0.26
2674, 0.47
2675, 0.26
2676, 0.26
2677, 0.47
2678, 0.26
2679, 0.28
2680, 0.26
2681, 0.47
2682, 0.47
2683, 0.47
2684, 0.26
2685, 0.47
2686, 0.47
2687, 0.26
2688, 0.47
2689, 0.26
2690, 0.47
2691, 0.47
2692, 0.47
2693, 0.47
2694, 0.26
2695, 0.26
2696, 0.47
2697, 0.47
2698, 0.47
2699, 0.26
2700, 0.26
2701, 0.26
2702, 0.26
2703, 0.32
2704, 0.26
2705, 0.47
2706, 0.47
2707, 0.47
2708, 0.26
2709, 0.47
2710, 0.26
2711, 0.47
2712, 0.26
2713, 0.47
2714, 0.47
2715, 0.26
2716, 0.26
2717, 0.28
2718, 0.23
2719, 0.47
2720, 0.26
2721, 0.26
2722, 0.47
2723, 0.26
2724, 0.47
2725, 0.33
2726, 0.26
2727, 0.47
2728, 0.26
2729, 0.26
2730, 0.26
2731, 0.47
2732, 0.47
2733, 0.26
2734, 0.26
2735, 0.47
2736, 0.26
2737, 0.26
2738, 0.23
2739, 0.32
2740, 0.47
2741, 0.47
2742, 0.47
2743, 0.47
2744, 0.47
2745, 0.47
2746, 0.26
2747, 0.26
2748, 0.47
2749, 0.47
2750, 0.26
2751, 0.47
2752, 0.23
2753, 0.47
2754, 0.46
2755, 0.47
2756, 0.26
2757, 0.47
2758, 0.26
2759, 0.26
2760, 0.26
2761, 0.26
2762, 0.47
2763, 0.26
2764, 0.26
2765, 0.26
2766, 0.47
2767, 0.26
2768, 0.26
2769, 0.47
2770, 0.47
2771, 0.47
2772, 0.26
2773, 0.32
2774, 0.26
2775, 0.26
2776, 0.26
2777, 0.26
2778, 0.32
2779, 0.47
2780, 0.26
2781, 0.47
2782, 0.26
2783, 0.26
2784, 0.26
2785, 0.47
2786, 0.47
2787, 0.26
2788, 0.26
2789, 0.47
2790, 0.47
2791, 0.47
2792, 0.47
2793, 0.47
2794, 0.26
2795, 0.26
2796, 0.26
2797, 0.26
2798, 0.26
2799, 0.26
2800, 0.26
2801, 0.47
2802, 0.26
2803, 0.32
2804, 0.26
2805, 0.26
2806, 0.26
2807, 0.26
2808, 0.26
2809, 0.40
2810, 0.47
2811, 0.47
2812, 0.47
2813, 0.47
2814, 0.47
2815, 0.32
2816, 0.26
2817, 0.26
2818, 0.47
2819, 0.26
2820, 0.47
2821, 0.47
2822, 0.26
2823, 0.47
2824, 0.47
2825, 0.26
2826, 0.47
2827, 0.26
2828, 0.36
2829, 0.26
2830, 0.47
2831, 0.32
2832, 0.47
2833, 0.26
2834, 0.26
2835, 0.26
2836, 0.47
2837, 0.32
2838, 0.26
2839, 0.26
2840, 0.26
2841, 0.32
2842, 0.26
2843, 0.26
2844, 0.26
2845, 0.26
2846, 0.47
2847, 0.32
2848, 0.26
2849, 0.47
2850, 0.26
2851, 0.26
2852, 0.47
2853, 0.32
2854, 0.47
2855, 0.26
2856, 0.46
2857, 0.32
2858, 0.47
2859, 0.26
2860, 0.47
2861, 0.26
2862, 0.47
2863, 0.47
2864, 0.26
2865, 0.32
2866, 0.47
2867, 0.26
2868, 0.47
2869, 0.26
2870, 0.26
2871, 0.26
2872, 0.47
2873, 0.47
2874, 0.26
2875, 0.32
2876, 0.47
2877, 0.26
2878, 0.47
2879, 0.47
2880, 0.47
2881, 0.26
2882, 0.36
2883, 0.26
2884, 0.26
2885, 0.26
2886, 0.47
2887, 0.26
2888, 0.26
2889, 0.26
2890, 0.47
2891, 0.26
2892, 0.47
2893, 0.26
2894, 0.26
2895, 0.26
2896, 0.38
2897, 0.26
2898, 0.32
2899, 0.26
2900, 0.47
2901, 0.47
2902, 0.26
2903, 0.47
2904, 0.47
2905, 0.26
2906, 0.26
2907, 0.33
2908, 0.26
2909, 0.26
2910, 0.26
2911, 0.47
2912, 0.26
2913, 0.47
2914, 0.47
2915, 0.26
2916, 0.47
2917, 0.47
2918, 0.24
2919, 0.26
2920, 0.32
2921, 0.26
2922, 0.47
2923, 0.26
2924, 0.26
2925, 0.26
2926, 0.26
2927, 0.26
2928, 0.47
2929, 0.26
2930, 0.26
2931, 0.47
2932, 0.26
2933, 0.26
2934, 0.32
2935, 0.26
2936, 0.26
2937, 0.26
2938, 0.26
2939, 0.47
2940, 0.26
2941, 0.32
2942, 0.24
2943, 0.47
2944, 0.26
2945, 0.26
2946, 0.26
2947, 0.47
2948, 0.26
2949, 0.26
2950, 0.47
2951, 0.26
2952, 0.26
2953, 0.26
2954, 0.47
2955, 0.47
2956, 0.47
2957, 0.47
2958, 0.26
2959, 0.27
2960, 0.26
2961, 0.26
2962, 0.26
2963, 0.47
2964, 0.47
2965, 0.47
2966, 0.47
2967, 0.47
2968, 0.47
2969, 0.26
2970, 0.47
2971, 0.47
2972, 0.26
2973, 0.26
2974, 0.26
2975, 0.47
2976, 0.47
2977, 0.26
2978, 0.26
2979, 0.37
2980, 0.26
2981, 0.47
2982, 0.26
2983, 0.47
2984, 0.23
2985, 0.26
2986, 0.26
2987, 0.26
2988, 0.26
2989, 0.47
2990, 0.47
2991, 0.26
2992, 0.26
2993, 0.26
2994, 0.26
2995, 0.26
2996, 0.32
2997, 0.47
2998, 0.47
2999, 0.26
3000, 0.47
3001, 0.47
3002, 0.47
3003, 0.47
3004, 0.26
3005, 0.47
3006, 0.26
3007, 0.47
3008, 0.35
3009, 0.26
3010, 0.36
3011, 0.47
3012, 0.26
3013, 0.26
3014, 0.26
3015, 0.26
3016, 0.47
3017, 0.47
3018, 0.47
3019, 0.26
3020, 0.47
3021, 0.26
3022, 0.26
3023, 0.26
3024, 0.47
3025, 0.26
3026, 0.47
3027, 0.26
3028, 0.26
3029, 0.26
3030, 0.26
3031, 0.47
3032, 0.47
3033, 0.47
3034, 0.47
3035, 0.26
3036, 0.26
3037, 0.26
3038, 0.47
3039, 0.47
3040, 0.26
3041, 0.26
3042, 0.26
3043, 0.35
3044, 0.26
3045, 0.47
3046, 0.26
3047, 0.47
3048, 0.47
3049, 0.26
3050, 0.47
3051, 0.28
3052, 0.32
3053, 0.26
3054, 0.47
3055, 0.26
3056, 0.26
3057, 0.47
3058, 0.26
3059, 0.26
3060, 0.26
3061, 0.26
3062, 0.47
3063, 0.47
3064, 0.47
3065, 0.47
3066, 0.26
3067, 0.26
3068, 0.26
3069, 0.47
3070, 0.26
3071, 0.47
3072, 0.26
3073, 0.26
3074, 0.26
3075, 0.36
3076, 0.26
3077, 0.47
3078, 0.26
3079, 0.26
3080, 0.32
3081, 0.46
3082, 0.47
3083, 0.47
3084, 0.26
3085, 0.32
3086, 0.28
3087, 0.47
3088, 0.47
3089, 0.26
3090, 0.26
3091, 0.47
3092, 0.26
3093, 0.26
3094, 0.26
3095, 0.26
3096, 0.47
3097, 0.26
3098, 0.26
3099, 0.26
3100, 0.40
3101, 0.26
3102, 0.26
3103, 0.26
3104, 0.47
3105, 0.26
3106, 0.47
3107, 0.26
3108, 0.26
3109, 0.26
3110, 0.47
3111, 0.26
3112, 0.26
3113, 0.27
3114, 0.26
3115, 0.47
3116, 0.47
3117, 0.47
3118, 0.26
3119, 0.47
3120, 0.26
3121, 0.26
3122, 0.47
3123, 0.26
3124, 0.26
3125, 0.47
3126, 0.26
3127, 0.47
3128, 0.26
3129, 0.26
3130, 0.26
3131, 0.26
3132, 0.26
3133, 0.35
3134, 0.26
3135, 0.47
3136, 0.26
3137, 0.47
3138, 0.26
3139, 0.26
3140, 0.26
3141, 0.26
3142, 0.36
3143, 0.26
3144, 0.26
3145, 0.26
3146, 0.26
3147, 0.26
3148, 0.47
3149, 0.26
3150, 0.26
3151, 0.26
3152, 0.47
3153, 0.26
3154, 0.47
3155, 0.47
3156, 0.47
3157, 0.26
3158, 0.47
3159, 0.26
3160, 0.26
3161, 0.26
3162, 0.26
3163, 0.47
3164, 0.47
3165, 0.47
3166, 0.47
3167, 0.47
3168, 0.26
3169, 0.26
3170, 0.26
3171, 0.26
3172, 0.26
3173, 0.26
3174, 0.26
3175, 0.26
3176, 0.47
3177, 0.26
3178, 0.26
3179, 0.26
3180, 0.47
3181, 0.26
3182, 0.47
3183, 0.26
3184, 0.39
3185, 0.26
3186, 0.47
3187, 0.26
3188, 0.47
3189, 0.26
3190, 0.26
3191, 0.47
3192, 0.26
3193, 0.47
3194, 0.47
3195, 0.47
3196, 0.26
3197, 0.26
3198, 0.47
3199, 0.23
3200, 0.47
3201, 0.47
3202, 0.26
3203, 0.47
3204, 0.47
3205, 0.27
3206, 0.47
3207, 0.26
3208, 0.47
3209, 0.40
3210, 0.47
3211, 0.32
3212, 0.26
3213, 0.32
3214, 0.26
3215, 0.26
3216, 0.26
3217, 0.26
3218, 0.26
3219, 0.47
3220, 0.26
3221, 0.40
3222, 0.47
3223, 0.26
3224, 0.47
3225, 0.47
3226, 0.26
3227, 0.47
3228, 0.47
3229, 0.47
3230, 0.26
3231, 0.26
3232, 0.26
3233, 0.47
3234, 0.26
3235, 0.47
3236, 0.32
3237, 0.26
3238, 0.26
3239, 0.47
3240, 0.26
3241, 0.26
3242, 0.26
3243, 0.47
3244, 0.26
3245, 0.26
3246, 0.26
3247, 0.26
3248, 0.47
3249, 0.47
3250, 0.26
3251, 0.47
3252, 0.26
3253, 0.26
3254, 0.47
3255, 0.26
3256, 0.26
3257, 0.26
3258, 0.26
3259, 0.26
3260, 0.47
3261, 0.26
3262, 0.26
3263, 0.26
3264, 0.47
3265, 0.26
3266, 0.26
3267, 0.26
3268, 0.26
3269, 0.26
3270, 0.26
3271, 0.47
3272, 0.26
3273, 0.26
3274, 0.47
3275, 0.26
3276, 0.47
3277, 0.26
3278, 0.26
3279, 0.26
3280, 0.47
3281, 0.26
3282, 0.47
3283, 0.26
3284, 0.26
3285, 0.26
3286, 0.30
3287, 0.47
3288, 0.47
3289, 0.26
3290, 0.26
3291, 0.47
3292, 0.47
3293, 0.26
3294, 0.26
3295, 0.26
3296, 0.26
3297, 0.26
3298, 0.47
3299, 0.26
3300, 0.26
3301, 0.26
3302, 0.47
3303, 0.26
3304, 0.47
3305, 0.30
3306, 0.26
3307, 0.26
3308, 0.47
3309, 0.26
3310, 0.26
3311, 0.47
3312, 0.26
3313, 0.26
3314, 0.26
3315, 0.47
3316, 0.23
3317, 0.26
3318, 0.26
3319, 0.26
3320, 0.47
3321, 0.47
3322, 0.32
3323, 0.26
3324, 0.26
3325, 0.26
3326, 0.26
3327, 0.26
3328, 0.26
3329, 0.26
3330, 0.47
3331, 0.47
3332, 0.26
3333, 0.47
3334, 0.26
3335, 0.26
3336, 0.47
3337, 0.47
3338, 0.47
3339, 0.26
3340, 0.47
3341, 0.26
3342, 0.47
3343, 0.26
3344, 0.47
3345, 0.26
3346, 0.47
3347, 0.26
3348, 0.26
3349, 0.26
3350, 0.47
3351, 0.47
3352, 0.47
3353, 0.26
3354, 0.47
3355, 0.47
3356, 0.26
3357, 0.26
3358, 0.26
3359, 0.26
3360, 0.26
3361, 0.47
3362, 0.26
3363, 0.47
3364, 0.26
3365, 0.26
3366, 0.47
3367, 0.26
3368, 0.26
3369, 0.47
3370, 0.47
3371, 0.26
3372, 0.26
3373, 0.47
3374, 0.26
3375, 0.26
3376, 0.26
3377, 0.26
3378, 0.46
3379, 0.47
3380, 0.26
3381, 0.47
3382, 0.47
3383, 0.26
3384, 0.32
3385, 0.47
3386, 0.26
3387, 0.47
3388, 0.47
3389, 0.47
3390, 0.26
3391, 0.47
3392, 0.47
3393, 0.26
3394, 0.26
3395, 0.32
3396, 0.47
3397, 0.47
3398, 0.47
3399, 0.47
3400, 0.26
3401, 0.47
3402, 0.26
3403, 0.26
3404, 0.47
3405, 0.47
3406, 0.26
3407, 0.47
3408, 0.47
3409, 0.26
3410, 0.47
3411, 0.47
3412, 0.26
3413, 0.26
3414, 0.26
3415, 0.27
3416, 0.26
3417, 0.47
3418, 0.26
3419, 0.32
3420, 0.26
3421, 0.47
3422, 0.26
3423, 0.26
3424, 0.26
3425, 0.47
3426, 0.47
3427, 0.47
3428, 0.47
3429, 0.26
3430, 0.47
3431, 0.47
3432, 0.26
3433, 0.26
3434, 0.47
3435, 0.26
3436, 0.32
3437, 0.26
3438, 0.47
3439, 0.26
3440, 0.47
3441, 0.26
3442, 0.47
3443, 0.26
3444, 0.47
3445, 0.26
3446, 0.47
3447, 0.47
3448, 0.26
3449, 0.26
3450, 0.26
3451, 0.47
3452, 0.26
3453, 0.47
3454, 0.47
3455, 0.32
3456, 0.26
3457, 0.26
3458, 0.47
3459, 0.26
3460, 0.26
3461, 0.26
3462, 0.26
3463, 0.47
3464, 0.47
3465, 0.26
3466, 0.26
3467, 0.32
3468, 0.47
3469, 0.35
3470, 0.47
3471, 0.47
3472, 0.26
3473, 0.47
3474, 0.26
3475, 0.26
3476, 0.47
3477, 0.26
3478, 0.28
3479, 0.26
3480, 0.26
3481, 0.32
3482, 0.26
3483, 0.26
3484, 0.47
3485, 0.26
3486, 0.47
3487, 0.26
3488, 0.26
3489, 0.47
3490, 0.47
3491, 0.46
3492, 0.26
3493, 0.26
3494, 0.47
3495, 0.47
3496, 0.47
3497, 0.47
3498, 0.26
3499, 0.47
3500, 0.47
3501, 0.47
3502, 0.47
3503, 0.47
3504, 0.47
3505, 0.47
3506, 0.47
3507, 0.36
3508, 0.26
3509, 0.47
3510, 0.26
3511, 0.26
3512, 0.26
3513, 0.26
3514, 0.26
3515, 0.26
3516, 0.26
3517, 0.26
3518, 0.26
3519, 0.47
3520, 0.26
3521, 0.26
3522, 0.47
3523, 0.26
3524, 0.40
3525, 0.26
3526, 0.26
3527, 0.26
3528, 0.26
3529, 0.27
3530, 0.26
3531, 0.26
3532, 0.47
3533, 0.26
3534, 0.26
3535, 0.26
3536, 0.47
3537, 0.26
3538, 0.47
3539, 0.47
3540, 0.47
3541, 0.26
3542, 0.47
3543, 0.26
3544, 0.32
3545, 0.26
3546, 0.26
3547, 0.26
3548, 0.26
3549, 0.47
3550, 0.26
3551, 0.26
3552, 0.47
3553, 0.26
3554, 0.26
3555, 0.26
3556, 0.47
3557, 0.47
3558, 0.26
3559, 0.47
3560, 0.26
3561, 0.47
3562, 0.47
3563, 0.26
3564, 0.47
3565, 0.26
3566, 0.47
3567, 0.26
3568, 0.47
3569, 0.26
3570, 0.47
3571, 0.47
3572, 0.26
3573, 0.47
3574, 0.47
3575, 0.26
3576, 0.26
3577, 0.26
3578, 0.26
3579, 0.26
3580, 0.47
3581, 0.47
3582, 0.26
3583, 0.47
3584, 0.47
3585, 0.47
3586, 0.26
3587, 0.47
3588, 0.47
3589, 0.26
3590, 0.47
3591, 0.23
3592, 0.26
3593, 0.26
3594, 0.26
3595, 0.26
3596, 0.26
3597, 0.26
3598, 0.26
3599, 0.47
3600, 0.26
3601, 0.47
3602, 0.26
3603, 0.26
3604, 0.26
3605, 0.47
3606, 0.26
3607, 0.26
3608, 0.47
3609, 0.26
3610, 0.26
3611, 0.47
3612, 0.26
3613, 0.26
3614, 0.47
3615, 0.47
3616, 0.26
3617, 0.32
3618, 0.26
3619, 0.47
3620, 0.26
3621, 0.26
